claim_id,customer_id,claim_date,amount,status,details,snapshot_date
CLM1407,CUST3306,2025-06-03,2494.04,Pending,"{""damage_type"": ""Theft"", ""description"": ""Already meeting national vote north remember suffer."", ""location"": {""lat"": 49.186042, ""lon"": 17.510143}}",2024-03-01
CLM1408,CUST3658,2025-06-03,3729.42,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Of president clearly rest audience coach remain population."", ""location"": {""lat"": 50.70255, ""lon"": 13.159252}}",2024-03-01
CLM1409,CUST2543,2025-06-03,9960.81,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Everything believe player order decide fine as author."", ""location"": {""lat"": 49.822359, ""lon"": 17.195041}}",2024-03-01
CLM1410,CUST575,2025-06-03,1596.33,Pending,"{""damage_type"": ""Theft"", ""description"": ""Pull game allow."", ""location"": {""lat"": 49.188125, ""lon"": 18.932272}}",2024-03-01
CLM1411,CUST3183,2025-06-03,7918.69,Approved,"{""damage_type"": ""Flood"", ""description"": ""Discussion teacher time."", ""location"": {""lat"": 49.087539, ""lon"": 14.979395}}",2024-03-01
CLM1412,CUST259,2025-06-03,2382.49,Approved,"{""damage_type"": ""Fire"", ""description"": ""Nearly toward laugh nearly front."", ""location"": {""lat"": 49.55315, ""lon"": 14.232466}}",2024-03-01
CLM1413,CUST2688,2025-06-03,1289.62,Pending,"{""damage_type"": ""Theft"", ""description"": ""Cost issue performance inside."", ""location"": {""lat"": 50.992615, ""lon"": 14.901336}}",2024-03-01
CLM1414,CUST1722,2025-06-03,4268.32,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Very able medical medical right attorney."", ""location"": {""lat"": 49.236764, ""lon"": 14.691925}}",2024-03-01
CLM1415,CUST4116,2025-06-03,5206.92,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Model day condition girl medical."", ""location"": {""lat"": 50.765947, ""lon"": 14.288057}}",2024-03-01
CLM1416,CUST3791,2025-06-03,1185.53,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Detail just spend age."", ""location"": {""lat"": 48.616393, ""lon"": 16.162573}}",2024-03-01
CLM1417,CUST229,2025-06-03,2620.71,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Increase business measure leg turn cell yard."", ""location"": {""lat"": 50.889767, ""lon"": 13.369986}}",2024-03-01
CLM1418,CUST2155,2025-06-03,6750.61,Pending,"{""damage_type"": ""Collision"", ""description"": ""Green whatever social hair affect camera."", ""location"": {""lat"": 50.891075, ""lon"": 16.177021}}",2024-03-01
CLM1419,CUST4262,2025-06-03,8145.73,Pending,"{""damage_type"": ""Theft"", ""description"": ""Try painting special me environmental can."", ""location"": {""lat"": 50.544464, ""lon"": 13.537021}}",2024-03-01
CLM1420,CUST1187,2025-06-03,5976.19,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Democrat feel south nothing memory rock."", ""location"": {""lat"": 50.327088, ""lon"": 12.750237}}",2024-03-01
CLM1421,CUST1647,2025-06-03,5395.47,Pending,"{""damage_type"": ""Flood"", ""description"": ""Face option eat prepare suddenly."", ""location"": {""lat"": 50.579498, ""lon"": 12.886979}}",2024-03-01
CLM1422,CUST3245,2025-06-03,8082.22,Approved,"{""damage_type"": ""Theft"", ""description"": ""Worry exactly director campaign."", ""location"": {""lat"": 50.969889, ""lon"": 16.893167}}",2024-03-01
CLM1423,CUST4717,2025-06-03,6596.47,Approved,"{""damage_type"": ""Theft"", ""description"": ""Still behavior paper candidate well."", ""location"": {""lat"": 50.585557, ""lon"": 14.666162}}",2024-03-01
CLM1424,CUST4883,2025-06-03,4767.08,Pending,"{""damage_type"": ""Theft"", ""description"": ""Year book many up hold office."", ""location"": {""lat"": 48.799641, ""lon"": 17.760943}}",2024-03-01
CLM1425,CUST4881,2025-06-03,9579.36,Pending,"{""damage_type"": ""Flood"", ""description"": ""Above attorney compare here I reveal someone."", ""location"": {""lat"": 49.658317, ""lon"": 13.126579}}",2024-03-01
CLM1426,CUST2210,2025-06-03,8820.85,Pending,"{""damage_type"": ""Flood"", ""description"": ""Ever especially nice collection game."", ""location"": {""lat"": 49.775093, ""lon"": 13.056742}}",2024-03-01
CLM1427,CUST3171,2025-06-03,6303.59,Pending,"{""damage_type"": ""Collision"", ""description"": ""Effort member amount foot improve over."", ""location"": {""lat"": 50.122958, ""lon"": 14.209446}}",2024-03-01
CLM1428,CUST2382,2025-06-03,7037.67,Rejected,"{""damage_type"": ""Collision"", ""description"": ""She whom simple big never eye gun."", ""location"": {""lat"": 48.541803, ""lon"": 17.311959}}",2024-03-01
CLM1429,CUST385,2025-06-03,9523.54,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Attorney certainly play other town us attention."", ""location"": {""lat"": 49.111237, ""lon"": 14.59326}}",2024-03-01
CLM1430,CUST911,2025-06-03,9351.08,Approved,"{""damage_type"": ""Theft"", ""description"": ""Blood father attorney raise key."", ""location"": {""lat"": 49.463459, ""lon"": 17.29647}}",2024-03-01
CLM1431,CUST4964,2025-06-03,9963.42,Pending,"{""damage_type"": ""Fire"", ""description"": ""Vote yourself reveal behind white option."", ""location"": {""lat"": 48.936269, ""lon"": 18.288995}}",2024-03-01
CLM1432,CUST1712,2025-06-03,2263.73,Approved,"{""damage_type"": ""Flood"", ""description"": ""Beautiful tree visit wall."", ""location"": {""lat"": 49.070041, ""lon"": 16.119056}}",2024-03-01
CLM1433,CUST3980,2025-06-03,2617.78,Approved,"{""damage_type"": ""Fire"", ""description"": ""Drive develop body task member."", ""location"": {""lat"": 48.630724, ""lon"": 15.37743}}",2024-03-01
CLM1434,CUST387,2025-06-03,3219.21,Pending,"{""damage_type"": ""Theft"", ""description"": ""Life head under law."", ""location"": {""lat"": 48.815186, ""lon"": 16.814174}}",2024-03-01
CLM1435,CUST4383,2025-06-03,9954.61,Pending,"{""damage_type"": ""Collision"", ""description"": ""Offer suggest big shake."", ""location"": {""lat"": 49.013356, ""lon"": 18.199775}}",2024-03-01
CLM1436,CUST2592,2025-06-03,4197.15,Approved,"{""damage_type"": ""Collision"", ""description"": ""Military stuff model girl business treatment woman agree."", ""location"": {""lat"": 48.615291, ""lon"": 13.790748}}",2024-03-01
CLM1437,CUST4079,2025-06-03,5038.49,Pending,"{""damage_type"": ""Collision"", ""description"": ""Boy spring decide source."", ""location"": {""lat"": 49.284054, ""lon"": 17.969487}}",2024-03-01
CLM1438,CUST4995,2025-06-03,8933.43,Pending,"{""damage_type"": ""Fire"", ""description"": ""Thing about site answer subject seek network."", ""location"": {""lat"": 50.392744, ""lon"": 12.779091}}",2024-03-01
CLM1439,CUST1674,2025-06-03,6002.39,Pending,"{""damage_type"": ""Theft"", ""description"": ""Sit design table maybe project responsibility."", ""location"": {""lat"": 50.424191, ""lon"": 17.427076}}",2024-03-01
CLM1440,CUST3898,2025-06-03,3689.34,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Forget by ask hour although with."", ""location"": {""lat"": 48.927246, ""lon"": 18.558601}}",2024-03-01
CLM1441,CUST3142,2025-06-03,5401.37,Pending,"{""damage_type"": ""Fire"", ""description"": ""Know certain he range majority toward it."", ""location"": {""lat"": 49.197331, ""lon"": 15.513052}}",2024-03-01
CLM1442,CUST3273,2025-06-03,6553.87,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Learn store top country design."", ""location"": {""lat"": 48.788321, ""lon"": 16.510047}}",2024-03-01
CLM1443,CUST657,2025-06-03,2117.22,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Performance main development."", ""location"": {""lat"": 48.726815, ""lon"": 13.211104}}",2024-03-01
CLM1444,CUST3508,2025-06-03,4900.22,Approved,"{""damage_type"": ""Collision"", ""description"": ""Woman space will."", ""location"": {""lat"": 50.980671, ""lon"": 12.04258}}",2024-03-01
CLM1445,CUST2590,2025-06-03,9466.92,Pending,"{""damage_type"": ""Collision"", ""description"": ""Management improve increase hotel probably safe."", ""location"": {""lat"": 49.007721, ""lon"": 16.62505}}",2024-03-01
CLM1446,CUST1114,2025-06-03,4389.19,Pending,"{""damage_type"": ""Fire"", ""description"": ""Wonder Democrat politics."", ""location"": {""lat"": 49.353961, ""lon"": 18.622374}}",2024-03-01
CLM1447,CUST2188,2025-06-03,5647.22,Pending,"{""damage_type"": ""Fire"", ""description"": ""Lot again among within five visit generation rule."", ""location"": {""lat"": 49.821129, ""lon"": 14.179313}}",2024-03-01
CLM1448,CUST4034,2025-06-03,7865.81,Approved,"{""damage_type"": ""Theft"", ""description"": ""Front less cover movie represent as."", ""location"": {""lat"": 48.8245, ""lon"": 12.762251}}",2024-03-01
CLM1449,CUST3955,2025-06-03,2369.51,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Effect marriage that special reality rich total safe."", ""location"": {""lat"": 50.689246, ""lon"": 18.033335}}",2024-03-01
CLM1450,CUST3698,2025-06-03,3655.93,Pending,"{""damage_type"": ""Collision"", ""description"": ""Believe bill structure leave full."", ""location"": {""lat"": 49.155595, ""lon"": 15.525018}}",2024-03-01
CLM1451,CUST2459,2025-06-03,6975.49,Pending,"{""damage_type"": ""Fire"", ""description"": ""Political professional method make memory environmental great."", ""location"": {""lat"": 48.881292, ""lon"": 15.260748}}",2024-03-01
CLM1452,CUST2729,2025-06-03,6278.8,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Discuss common player upon attention world fall."", ""location"": {""lat"": 49.525509, ""lon"": 15.911373}}",2024-03-01
CLM1453,CUST1081,2025-06-03,5845.55,Approved,"{""damage_type"": ""Collision"", ""description"": ""Often boy weight person detail mouth."", ""location"": {""lat"": 49.816558, ""lon"": 18.921103}}",2024-03-01
CLM1454,CUST4469,2025-06-03,4781.9,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Allow compare series her travel word."", ""location"": {""lat"": 50.556747, ""lon"": 13.432636}}",2024-03-01
CLM1455,CUST127,2025-06-03,9560.47,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Music audience inside same Mr space."", ""location"": {""lat"": 49.917204, ""lon"": 12.949136}}",2024-03-01
CLM1456,CUST812,2025-06-03,3116.71,Approved,"{""damage_type"": ""Flood"", ""description"": ""Successful throw serve next very site hit."", ""location"": {""lat"": 49.068241, ""lon"": 14.927086}}",2024-03-01
CLM1457,CUST2988,2025-06-03,1326.53,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Listen record large control page."", ""location"": {""lat"": 50.458322, ""lon"": 14.864785}}",2024-03-01
CLM1458,CUST3470,2025-06-03,5937.08,Pending,"{""damage_type"": ""Flood"", ""description"": ""Never either word long audience sea enjoy."", ""location"": {""lat"": 50.81845, ""lon"": 13.004111}}",2024-03-01
CLM1459,CUST3675,2025-06-03,9601.84,Pending,"{""damage_type"": ""Collision"", ""description"": ""True where senior tree head research church."", ""location"": {""lat"": 50.550927, ""lon"": 16.023926}}",2024-03-01
CLM1460,CUST1929,2025-06-03,1652.66,Approved,"{""damage_type"": ""Theft"", ""description"": ""Daughter change too their might glass before."", ""location"": {""lat"": 48.801145, ""lon"": 17.548029}}",2024-03-01
CLM1461,CUST3153,2025-06-03,6024.56,Approved,"{""damage_type"": ""Flood"", ""description"": ""Sell loss rest actually heart do item."", ""location"": {""lat"": 50.920738, ""lon"": 12.674953}}",2024-03-01
CLM1462,CUST4768,2025-06-03,9773.13,Approved,"{""damage_type"": ""Theft"", ""description"": ""Also know wait animal."", ""location"": {""lat"": 48.904994, ""lon"": 18.609753}}",2024-03-01
CLM1463,CUST1554,2025-06-03,2125.68,Pending,"{""damage_type"": ""Theft"", ""description"": ""Test radio girl among young choice."", ""location"": {""lat"": 49.4127, ""lon"": 17.081974}}",2024-03-01
CLM1464,CUST1319,2025-06-03,9561.9,Pending,"{""damage_type"": ""Collision"", ""description"": ""Have hard politics instead assume."", ""location"": {""lat"": 49.525878, ""lon"": 18.805012}}",2024-03-01
CLM1465,CUST4893,2025-06-03,7732.56,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Parent again friend."", ""location"": {""lat"": 50.443374, ""lon"": 17.773445}}",2024-03-01
CLM1466,CUST603,2025-06-03,6768.09,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Then perform senior former per field kid."", ""location"": {""lat"": 50.014182, ""lon"": 16.337072}}",2024-03-01
CLM1467,CUST3264,2025-06-03,8385.14,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Water you impact wife together truth gun."", ""location"": {""lat"": 50.931254, ""lon"": 14.698057}}",2024-03-01
CLM1468,CUST1452,2025-06-03,1933.82,Rejected,"{""damage_type"": ""Collision"", ""description"": ""City painting best minute student."", ""location"": {""lat"": 49.327232, ""lon"": 16.751918}}",2024-03-01
CLM1469,CUST2903,2025-06-03,4852.99,Approved,"{""damage_type"": ""Theft"", ""description"": ""Protect door relationship memory save."", ""location"": {""lat"": 48.905214, ""lon"": 14.439817}}",2024-03-01
CLM1470,CUST859,2025-06-03,9004.99,Pending,"{""damage_type"": ""Flood"", ""description"": ""Along old near street huge laugh."", ""location"": {""lat"": 48.792382, ""lon"": 14.418666}}",2024-03-01
CLM1471,CUST2424,2025-06-03,8248.54,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Trial image agree when task man."", ""location"": {""lat"": 50.513754, ""lon"": 12.466263}}",2024-03-01
CLM1472,CUST4058,2025-06-03,3835.5,Pending,"{""damage_type"": ""Collision"", ""description"": ""Wait lot along reflect wish."", ""location"": {""lat"": 49.113063, ""lon"": 17.369701}}",2024-03-01
CLM1473,CUST1302,2025-06-03,7276.15,Pending,"{""damage_type"": ""Fire"", ""description"": ""May early wait around."", ""location"": {""lat"": 48.888466, ""lon"": 17.449394}}",2024-03-01
CLM1474,CUST2765,2025-06-03,7931.14,Pending,"{""damage_type"": ""Collision"", ""description"": ""Or their administration dream dark."", ""location"": {""lat"": 50.843995, ""lon"": 16.995135}}",2024-03-01
CLM1475,CUST4423,2025-06-03,9275.73,Pending,"{""damage_type"": ""Fire"", ""description"": ""Raise claim because federal."", ""location"": {""lat"": 49.079456, ""lon"": 12.973411}}",2024-03-01
CLM1476,CUST2594,2025-06-03,3300.97,Approved,"{""damage_type"": ""Theft"", ""description"": ""Deal bank look consumer describe exist return."", ""location"": {""lat"": 49.787641, ""lon"": 16.503896}}",2024-03-01
CLM1477,CUST2197,2025-06-03,8212.62,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Everyone exactly claim third chance continue foot later."", ""location"": {""lat"": 48.519858, ""lon"": 14.1527}}",2024-03-01
CLM1478,CUST1200,2025-06-03,7970.69,Approved,"{""damage_type"": ""Flood"", ""description"": ""Enough magazine plant then."", ""location"": {""lat"": 50.400496, ""lon"": 16.940397}}",2024-03-01
CLM1479,CUST3763,2025-06-03,1994.94,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Town someone seek against development."", ""location"": {""lat"": 50.209562, ""lon"": 15.205379}}",2024-03-01
CLM1480,CUST626,2025-06-03,8906.73,Pending,"{""damage_type"": ""Flood"", ""description"": ""Education book account even activity rest."", ""location"": {""lat"": 49.27576, ""lon"": 13.727991}}",2024-03-01
CLM1481,CUST818,2025-06-03,8746.63,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Only woman body may son."", ""location"": {""lat"": 49.588513, ""lon"": 18.269601}}",2024-03-01
CLM1482,CUST2827,2025-06-03,6228.52,Pending,"{""damage_type"": ""Collision"", ""description"": ""Article investment campaign particular."", ""location"": {""lat"": 48.715841, ""lon"": 14.17435}}",2024-03-01
CLM1483,CUST3256,2025-06-03,1467.06,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Theory three above explain."", ""location"": {""lat"": 49.822895, ""lon"": 12.787895}}",2024-03-01
CLM1484,CUST3025,2025-06-03,3773.45,Pending,"{""damage_type"": ""Theft"", ""description"": ""Whom though stage pretty better create boy."", ""location"": {""lat"": 49.984184, ""lon"": 13.241388}}",2024-03-01
CLM1485,CUST3368,2025-06-03,6098.26,Pending,"{""damage_type"": ""Flood"", ""description"": ""Next million appear cultural water simply."", ""location"": {""lat"": 50.66593, ""lon"": 16.671807}}",2024-03-01
CLM1486,CUST2646,2025-06-03,7139.74,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Team whose once east rule partner."", ""location"": {""lat"": 49.450605, ""lon"": 16.222858}}",2024-03-01
CLM1487,CUST3665,2025-06-03,9114.43,Approved,"{""damage_type"": ""Fire"", ""description"": ""Performance at marriage act group somebody."", ""location"": {""lat"": 48.919744, ""lon"": 14.312207}}",2024-03-01
CLM1488,CUST791,2025-06-03,9661.31,Pending,"{""damage_type"": ""Flood"", ""description"": ""Several rock president marriage factor man player."", ""location"": {""lat"": 50.919257, ""lon"": 15.968534}}",2024-03-01
CLM1489,CUST2833,2025-06-03,2793.2,Pending,"{""damage_type"": ""Theft"", ""description"": ""Eye car put themselves."", ""location"": {""lat"": 49.718893, ""lon"": 13.532531}}",2024-03-01
CLM1490,CUST4603,2025-06-03,3127.72,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Color entire world you office news."", ""location"": {""lat"": 49.029896, ""lon"": 15.691085}}",2024-03-01
CLM1491,CUST4842,2025-06-03,9421.66,Approved,"{""damage_type"": ""Flood"", ""description"": ""Everyone company among left certainly."", ""location"": {""lat"": 49.368228, ""lon"": 12.625407}}",2024-03-01
CLM1492,CUST1373,2025-06-03,9404.48,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Series three build win."", ""location"": {""lat"": 50.48914, ""lon"": 14.364547}}",2024-03-01
