policy_id,customer_id,agent_id,product_id,start_date,end_date,premium,status,snapshot_date
POL3907,CUST3120,AG1343,PRD1016,2023-06-04,2025-12-24,4096.76,Active,2024-03-01
POL3908,CUST2225,AG1256,PRD1030,2024-05-19,2025-07-10,2811.79,Active,2024-03-01
POL3909,CUST3778,AG1103,PRD1027,2023-06-08,2026-02-24,1550.0,Cancelled,2024-03-01
POL3910,CUST4401,AG1125,PRD1027,2023-12-11,2026-04-09,621.87,Active,2024-03-01
POL3911,CUST4676,AG1085,PRD1027,2023-06-16,2026-05-10,3754.31,Active,2024-03-01
POL3912,CUST2584,AG1189,PRD1032,2024-01-25,2026-03-14,3167.51,Cancelled,2024-03-01
POL3913,CUST1259,AG1284,PRD1027,2023-10-23,2025-12-29,941.21,Expired,2024-03-01
POL3914,CUST1104,AG1246,PRD1034,2024-01-15,2025-07-20,1715.69,Cancelled,2024-03-01
POL3915,CUST1110,AG1067,PRD1019,2023-07-03,2026-02-03,3912.16,Active,2024-03-01
POL3916,CUST2647,AG1045,PRD1043,2023-07-02,2025-07-25,3791.47,Cancelled,2024-03-01
POL3917,CUST4681,AG1032,PRD1021,2023-08-26,2025-09-27,2436.85,Expired,2024-03-01
POL3918,CUST4813,AG1421,PRD1013,2024-05-26,2026-04-16,2948.59,Active,2024-03-01
POL3919,CUST719,AG1345,PRD1050,2024-03-11,2025-11-22,1279.72,Active,2024-03-01
POL3920,CUST3145,AG1394,PRD1021,2023-07-09,2026-02-16,2245.88,Active,2024-03-01
POL3921,CUST4443,AG1067,PRD1007,2023-10-31,2025-10-16,602.29,Cancelled,2024-03-01
POL3922,CUST3658,AG1115,PRD1013,2024-04-05,2025-10-26,3161.15,Cancelled,2024-03-01
POL3923,CUST229,AG1474,PRD1050,2023-09-09,2026-01-30,2762.98,Expired,2024-03-01
POL3924,CUST3371,AG1235,PRD1035,2023-10-16,2026-04-10,959.37,Cancelled,2024-03-01
POL3925,CUST1341,AG1371,PRD1043,2023-11-26,2026-06-02,1178.28,Active,2024-03-01
POL3926,CUST3577,AG1420,PRD1014,2023-08-11,2025-06-17,2454.43,Cancelled,2024-03-01
POL3927,CUST1060,AG1318,PRD1035,2024-04-30,2026-04-28,696.12,Expired,2024-03-01
POL3928,CUST3739,AG1393,PRD1035,2023-12-16,2025-06-26,4685.4,Active,2024-03-01
POL3929,CUST4975,AG1445,PRD1037,2023-06-04,2026-03-11,4925.31,Expired,2024-03-01
POL3930,CUST4797,AG1462,PRD1026,2024-05-25,2025-11-08,895.92,Cancelled,2024-03-01
POL3931,CUST993,AG1207,PRD1045,2024-02-18,2026-04-28,782.9,Expired,2024-03-01
POL3932,CUST1095,AG1430,PRD1010,2023-10-21,2025-10-04,3957.15,Cancelled,2024-03-01
POL3933,CUST460,AG1367,PRD1037,2024-05-21,2026-05-02,3456.13,Expired,2024-03-01
POL3934,CUST1579,AG1383,PRD1023,2024-03-23,2026-01-28,1884.0,Cancelled,2024-03-01
POL3935,CUST1462,AG1293,PRD1036,2023-08-06,2025-10-17,3348.77,Active,2024-03-01
POL3936,CUST3497,AG1047,PRD1021,2023-10-16,2026-01-06,4693.01,Active,2024-03-01
POL3937,CUST4912,AG1469,PRD1006,2023-11-19,2025-07-22,4185.34,Cancelled,2024-03-01
POL3938,CUST1101,AG1498,PRD1044,2023-09-17,2026-05-28,1319.73,Active,2024-03-01
POL3939,CUST158,AG1500,PRD1047,2023-12-12,2026-03-16,4616.02,Active,2024-03-01
POL3940,CUST3679,AG1279,PRD1014,2023-12-01,2026-03-16,916.3,Expired,2024-03-01
POL3941,CUST2700,AG1176,PRD1008,2023-09-03,2026-01-24,3849.92,Expired,2024-03-01
POL3942,CUST3511,AG1466,PRD1024,2023-08-01,2026-03-08,918.39,Cancelled,2024-03-01
POL3943,CUST1071,AG1305,PRD1003,2023-08-23,2026-02-25,1829.47,Cancelled,2024-03-01
POL3944,CUST3418,AG1181,PRD1010,2023-09-27,2025-08-10,898.04,Expired,2024-03-01
POL3945,CUST1825,AG1062,PRD1027,2024-05-19,2026-05-16,3459.59,Expired,2024-03-01
POL3946,CUST4256,AG1027,PRD1005,2024-03-22,2025-07-16,1303.44,Expired,2024-03-01
POL3947,CUST4840,AG1035,PRD1031,2023-09-09,2026-05-04,3506.69,Cancelled,2024-03-01
POL3948,CUST3644,AG1237,PRD1027,2023-11-04,2026-03-13,2133.99,Cancelled,2024-03-01
POL3949,CUST199,AG1096,PRD1029,2024-05-08,2025-10-02,3560.3,Cancelled,2024-03-01
POL3950,CUST1116,AG1166,PRD1020,2023-10-12,2025-06-10,3524.03,Cancelled,2024-03-01
POL3951,CUST1040,AG1183,PRD1042,2023-06-10,2026-01-18,587.96,Cancelled,2024-03-01
POL3952,CUST2423,AG1424,PRD1025,2023-07-05,2025-08-02,1849.91,Cancelled,2024-03-01
POL3953,CUST1357,AG1359,PRD1033,2023-08-26,2025-11-24,4505.73,Cancelled,2024-03-01
POL3954,CUST1870,AG1387,PRD1040,2023-09-23,2026-04-06,692.27,Cancelled,2024-03-01
POL3955,CUST1180,AG1042,PRD1024,2024-02-08,2025-11-29,3888.08,Cancelled,2024-03-01
POL3956,CUST4047,AG1245,PRD1011,2023-08-27,2026-04-25,4034.41,Active,2024-03-01
POL3957,CUST1619,AG1165,PRD1045,2023-10-03,2025-08-25,3051.13,Expired,2024-03-01
POL3958,CUST3075,AG1029,PRD1037,2023-06-21,2025-10-14,3646.49,Expired,2024-03-01
POL3959,CUST3874,AG1275,PRD1026,2023-11-04,2026-05-24,2868.29,Expired,2024-03-01
POL3960,CUST183,AG1018,PRD1045,2024-05-23,2026-04-12,4351.99,Cancelled,2024-03-01
POL3961,CUST2569,AG1315,PRD1028,2023-07-27,2025-07-21,4452.76,Active,2024-03-01
POL3962,CUST4880,AG1223,PRD1050,2024-01-30,2026-05-21,4267.35,Expired,2024-03-01
POL3963,CUST374,AG1050,PRD1002,2024-03-06,2026-04-12,1265.05,Expired,2024-03-01
POL3964,CUST4891,AG1353,PRD1034,2023-09-20,2025-11-08,1416.82,Cancelled,2024-03-01
POL3965,CUST4544,AG1325,PRD1040,2024-03-03,2026-05-30,2235.45,Active,2024-03-01
POL3966,CUST4163,AG1142,PRD1030,2023-08-06,2025-06-26,1959.78,Active,2024-03-01
POL3967,CUST942,AG1496,PRD1043,2023-07-09,2025-11-12,3219.2,Cancelled,2024-03-01
POL3968,CUST2817,AG1459,PRD1035,2023-08-17,2025-07-14,2623.07,Expired,2024-03-01
POL3969,CUST4560,AG1068,PRD1017,2024-02-13,2026-04-23,2068.18,Active,2024-03-01
POL3970,CUST2656,AG1084,PRD1019,2024-01-25,2025-07-09,2054.05,Expired,2024-03-01
POL3971,CUST4272,AG1288,PRD1013,2023-11-28,2025-07-24,4320.32,Active,2024-03-01
POL3972,CUST2641,AG1105,PRD1033,2023-12-23,2026-06-01,1467.37,Expired,2024-03-01
POL3973,CUST521,AG1227,PRD1011,2024-02-23,2026-01-06,3655.31,Active,2024-03-01
POL3974,CUST2422,AG1096,PRD1010,2023-06-27,2025-09-08,3530.77,Active,2024-03-01
POL3975,CUST1792,AG1466,PRD1015,2023-08-01,2025-12-04,3281.32,Active,2024-03-01
POL3976,CUST4237,AG1072,PRD1005,2023-10-25,2025-11-03,2908.42,Active,2024-03-01
POL3977,CUST4436,AG1363,PRD1024,2024-04-29,2026-04-13,1770.78,Expired,2024-03-01
POL3978,CUST139,AG1351,PRD1035,2023-10-31,2025-08-19,3264.53,Active,2024-03-01
POL3979,CUST919,AG1450,PRD1036,2024-05-02,2025-10-01,4750.76,Active,2024-03-01
POL3980,CUST4583,AG1388,PRD1026,2024-01-10,2025-12-08,1669.72,Active,2024-03-01
POL3981,CUST1937,AG1309,PRD1028,2023-11-10,2025-06-05,1830.71,Cancelled,2024-03-01
POL3982,CUST1602,AG1343,PRD1038,2024-04-30,2025-06-10,4976.63,Active,2024-03-01
POL3983,CUST1955,AG1371,PRD1040,2023-12-14,2025-08-26,4254.53,Cancelled,2024-03-01
POL3984,CUST921,AG1001,PRD1026,2024-05-26,2025-10-02,3723.59,Cancelled,2024-03-01
POL3985,CUST3022,AG1352,PRD1017,2023-06-14,2025-11-10,4566.27,Expired,2024-03-01
POL3986,CUST4140,AG1291,PRD1035,2024-02-04,2026-05-28,3589.94,Expired,2024-03-01
POL3987,CUST2898,AG1005,PRD1019,2023-10-30,2026-01-14,2611.91,Expired,2024-03-01
POL3988,CUST796,AG1080,PRD1034,2023-08-23,2026-05-23,4758.49,Active,2024-03-01
POL3989,CUST3605,AG1265,PRD1028,2023-11-07,2026-02-25,772.19,Expired,2024-03-01
POL3990,CUST515,AG1207,PRD1018,2023-12-22,2025-11-20,4790.72,Cancelled,2024-03-01
POL3991,CUST4868,AG1187,PRD1017,2023-11-24,2025-11-30,4768.19,Cancelled,2024-03-01
POL3992,CUST4691,AG1128,PRD1042,2023-09-17,2026-04-12,3287.42,Expired,2024-03-01
POL3993,CUST1893,AG1015,PRD1006,2024-03-31,2025-08-20,4007.68,Expired,2024-03-01
POL3994,CUST2958,AG1090,PRD1016,2023-07-13,2026-02-24,1939.91,Active,2024-03-01
POL3995,CUST4732,AG1245,PRD1032,2024-01-05,2026-03-23,2161.12,Cancelled,2024-03-01
POL3996,CUST1940,AG1260,PRD1013,2024-01-24,2025-11-14,4030.71,Expired,2024-03-01
POL3997,CUST4678,AG1369,PRD1021,2023-07-20,2026-01-16,3371.66,Expired,2024-03-01
POL3998,CUST4876,AG1157,PRD1022,2023-08-16,2025-10-24,3051.89,Cancelled,2024-03-01
POL3999,CUST145,AG1341,PRD1018,2024-02-28,2026-04-08,4834.7,Expired,2024-03-01
POL4000,CUST1166,AG1353,PRD1024,2024-02-16,2026-05-14,4653.21,Active,2024-03-01
POL4001,CUST136,AG1146,PRD1006,2023-09-05,2025-08-06,591.25,Expired,2024-03-01
POL4002,CUST1647,AG1450,PRD1006,2023-06-04,2025-07-07,2972.59,Cancelled,2024-03-01
POL4003,CUST2167,AG1486,PRD1045,2024-02-08,2025-08-07,2697.89,Active,2024-03-01
POL4004,CUST1026,AG1155,PRD1043,2024-04-21,2025-06-30,949.69,Cancelled,2024-03-01
POL4005,CUST2132,AG1441,PRD1045,2024-05-22,2026-05-29,4069.59,Expired,2024-03-01
POL4006,CUST1113,AG1381,PRD1026,2023-09-20,2026-03-01,1048.35,Active,2024-03-01
POL4007,CUST390,AG1430,PRD1041,2023-07-10,2025-12-06,938.05,Expired,2024-03-01
POL4008,CUST4561,AG1497,PRD1008,2023-08-31,2025-07-12,3298.29,Expired,2024-03-01
POL4009,CUST1018,AG1053,PRD1027,2023-08-02,2026-06-02,2990.2,Active,2024-03-01
POL4010,CUST4791,AG1367,PRD1040,2024-03-08,2025-09-30,3323.08,Cancelled,2024-03-01
POL4011,CUST2485,AG1376,PRD1033,2023-11-15,2026-04-24,2089.62,Expired,2024-03-01
POL4012,CUST600,AG1066,PRD1043,2024-05-07,2025-11-07,3076.3,Cancelled,2024-03-01
POL4013,CUST3639,AG1253,PRD1021,2023-10-16,2025-07-11,3879.57,Active,2024-03-01
POL4014,CUST4123,AG1416,PRD1018,2023-08-29,2026-04-01,636.9,Cancelled,2024-03-01
POL4015,CUST4649,AG1301,PRD1009,2023-06-05,2025-07-24,1647.02,Expired,2024-03-01
POL4016,CUST4856,AG1498,PRD1030,2023-10-17,2025-09-15,2628.29,Active,2024-03-01
POL4017,CUST1689,AG1081,PRD1032,2024-01-19,2025-08-06,3535.33,Cancelled,2024-03-01
POL4018,CUST3929,AG1319,PRD1010,2023-11-04,2025-08-04,4322.53,Active,2024-03-01
POL4019,CUST3791,AG1131,PRD1030,2024-03-05,2026-01-24,4384.71,Cancelled,2024-03-01
POL4020,CUST273,AG1006,PRD1027,2024-01-08,2025-08-26,1226.89,Active,2024-03-01
POL4021,CUST2975,AG1028,PRD1011,2023-08-12,2026-03-23,3643.04,Expired,2024-03-01
POL4022,CUST4540,AG1253,PRD1014,2023-08-16,2026-04-01,3486.51,Cancelled,2024-03-01
POL4023,CUST682,AG1110,PRD1005,2023-11-29,2026-02-05,2676.73,Active,2024-03-01
POL4024,CUST1147,AG1336,PRD1031,2023-08-18,2026-04-23,4857.76,Expired,2024-03-01
POL4025,CUST4278,AG1025,PRD1021,2023-08-30,2026-04-01,4406.74,Active,2024-03-01
POL4026,CUST688,AG1018,PRD1011,2024-05-05,2026-05-24,4903.22,Active,2024-03-01
POL4027,CUST4060,AG1493,PRD1036,2023-08-21,2026-01-14,2345.04,Active,2024-03-01
POL4028,CUST508,AG1368,PRD1050,2023-09-28,2026-05-27,4155.02,Expired,2024-03-01
POL4029,CUST1640,AG1329,PRD1042,2024-01-15,2026-03-11,1713.05,Expired,2024-03-01
POL4030,CUST1927,AG1053,PRD1046,2023-11-20,2026-05-22,2921.97,Cancelled,2024-03-01
POL4031,CUST2543,AG1006,PRD1017,2024-02-11,2025-09-18,2124.92,Expired,2024-03-01
POL4032,CUST4247,AG1197,PRD1010,2023-08-26,2025-11-18,631.57,Active,2024-03-01
POL4033,CUST1369,AG1448,PRD1040,2023-09-24,2026-03-30,4619.4,Active,2024-03-01
POL4034,CUST1236,AG1112,PRD1022,2023-07-19,2025-11-17,2910.33,Active,2024-03-01
POL4035,CUST1254,AG1086,PRD1028,2023-07-01,2025-11-28,3254.07,Expired,2024-03-01
POL4036,CUST3763,AG1332,PRD1033,2023-09-03,2026-01-10,4368.08,Cancelled,2024-03-01
POL4037,CUST3148,AG1243,PRD1024,2023-08-11,2025-11-19,1660.85,Expired,2024-03-01
POL4038,CUST3081,AG1204,PRD1014,2024-05-12,2025-11-25,2278.63,Expired,2024-03-01
POL4039,CUST2842,AG1478,PRD1022,2023-12-23,2025-08-08,3433.14,Active,2024-03-01
POL4040,CUST4811,AG1320,PRD1007,2023-12-08,2026-04-10,4632.5,Active,2024-03-01
POL4041,CUST3888,AG1275,PRD1023,2023-08-26,2026-03-10,4032.94,Active,2024-03-01
POL4042,CUST1826,AG1226,PRD1046,2024-01-29,2025-07-31,2822.04,Active,2024-03-01
POL4043,CUST4686,AG1488,PRD1021,2023-11-13,2025-12-25,3977.66,Cancelled,2024-03-01
POL4044,CUST2848,AG1176,PRD1002,2023-11-20,2025-11-29,3985.78,Active,2024-03-01
POL4045,CUST3019,AG1190,PRD1046,2023-12-14,2025-09-09,2725.57,Expired,2024-03-01
POL4046,CUST2362,AG1194,PRD1019,2023-11-24,2025-11-25,1298.41,Cancelled,2024-03-01
POL4047,CUST789,AG1281,PRD1047,2023-12-27,2025-10-01,3088.21,Active,2024-03-01
POL4048,CUST925,AG1126,PRD1024,2024-05-28,2025-09-05,4021.46,Cancelled,2024-03-01
POL4049,CUST4141,AG1248,PRD1048,2024-05-09,2025-12-21,2931.66,Cancelled,2024-03-01
POL4050,CUST1421,AG1072,PRD1032,2023-10-02,2025-09-23,1632.88,Active,2024-03-01
POL4051,CUST2838,AG1350,PRD1039,2023-11-16,2026-02-26,2254.0,Cancelled,2024-03-01
POL4052,CUST4448,AG1277,PRD1001,2023-06-27,2026-05-31,4428.34,Cancelled,2024-03-01
POL4053,CUST3670,AG1161,PRD1050,2024-01-10,2025-12-08,1581.69,Active,2024-03-01
POL4054,CUST3429,AG1371,PRD1020,2023-08-06,2026-01-02,2067.24,Active,2024-03-01
POL4055,CUST1650,AG1191,PRD1039,2024-04-26,2025-09-21,3882.49,Cancelled,2024-03-01
POL4056,CUST3009,AG1143,PRD1009,2024-05-29,2026-01-19,3854.49,Active,2024-03-01
POL4057,CUST539,AG1400,PRD1043,2023-11-04,2026-04-04,4670.43,Cancelled,2024-03-01
POL4058,CUST1999,AG1317,PRD1010,2024-03-05,2026-04-01,1157.54,Cancelled,2024-03-01
POL4059,CUST1585,AG1447,PRD1042,2023-12-19,2026-04-06,1381.41,Expired,2024-03-01
POL4060,CUST854,AG1378,PRD1005,2024-04-22,2025-12-11,3483.39,Expired,2024-03-01
POL4061,CUST1769,AG1329,PRD1038,2023-12-24,2025-06-22,3206.36,Expired,2024-03-01
POL4062,CUST1587,AG1291,PRD1011,2024-04-25,2025-09-07,3780.19,Cancelled,2024-03-01
POL4063,CUST588,AG1105,PRD1041,2023-11-16,2025-10-08,2046.09,Active,2024-03-01
POL4064,CUST830,AG1183,PRD1042,2023-09-27,2025-10-24,1466.03,Cancelled,2024-03-01
POL4065,CUST1623,AG1077,PRD1027,2024-02-10,2025-08-22,3365.39,Cancelled,2024-03-01
POL4066,CUST1086,AG1490,PRD1026,2023-11-03,2025-08-15,3229.21,Active,2024-03-01
POL4067,CUST65,AG1435,PRD1045,2024-02-02,2025-09-22,1904.73,Expired,2024-03-01
POL4068,CUST4753,AG1046,PRD1012,2023-10-30,2025-08-22,1387.07,Cancelled,2024-03-01
POL4069,CUST3813,AG1240,PRD1002,2023-08-02,2026-01-10,4965.73,Cancelled,2024-03-01
POL4070,CUST4662,AG1239,PRD1032,2023-08-15,2025-09-18,1173.46,Expired,2024-03-01
POL4071,CUST467,AG1498,PRD1015,2024-04-20,2025-10-26,4168.42,Cancelled,2024-03-01
POL4072,CUST3495,AG1034,PRD1037,2024-05-20,2025-06-27,4210.87,Cancelled,2024-03-01
POL4073,CUST3584,AG1270,PRD1047,2024-04-10,2026-05-11,548.36,Active,2024-03-01
POL4074,CUST38,AG1213,PRD1039,2023-06-13,2026-01-05,3864.39,Expired,2024-03-01
POL4075,CUST840,AG1205,PRD1018,2023-07-01,2026-03-06,4563.46,Expired,2024-03-01
POL4076,CUST1918,AG1295,PRD1018,2023-07-05,2026-05-21,1402.97,Cancelled,2024-03-01
POL4077,CUST507,AG1107,PRD1013,2024-05-23,2025-09-06,4537.06,Active,2024-03-01
POL4078,CUST1711,AG1425,PRD1005,2023-11-19,2026-06-01,2931.01,Cancelled,2024-03-01
POL4079,CUST4110,AG1417,PRD1027,2023-11-04,2025-09-29,3174.31,Cancelled,2024-03-01
POL4080,CUST472,AG1120,PRD1015,2024-04-12,2026-02-10,3019.75,Active,2024-03-01
POL4081,CUST3637,AG1040,PRD1014,2024-01-03,2025-07-17,2819.35,Expired,2024-03-01
POL4082,CUST4322,AG1238,PRD1009,2023-12-09,2025-12-02,1760.33,Active,2024-03-01
POL4083,CUST2039,AG1221,PRD1026,2023-08-03,2025-07-18,810.16,Expired,2024-03-01
POL4084,CUST2232,AG1242,PRD1018,2024-05-28,2026-01-28,1239.32,Active,2024-03-01
POL4085,CUST599,AG1048,PRD1002,2023-10-07,2025-09-08,2665.66,Cancelled,2024-03-01
POL4086,CUST1465,AG1498,PRD1029,2024-03-05,2025-08-31,3068.52,Cancelled,2024-03-01
POL4087,CUST4767,AG1053,PRD1025,2024-05-13,2025-07-14,4749.15,Active,2024-03-01
POL4088,CUST2500,AG1036,PRD1025,2023-06-06,2025-09-11,4273.21,Active,2024-03-01
POL4089,CUST1805,AG1350,PRD1025,2024-02-12,2025-11-14,2891.18,Expired,2024-03-01
POL4090,CUST1431,AG1466,PRD1017,2023-12-09,2025-10-16,1119.27,Expired,2024-03-01
POL4091,CUST17,AG1262,PRD1004,2023-08-05,2025-06-07,781.44,Cancelled,2024-03-01
POL4092,CUST4726,AG1242,PRD1045,2023-11-11,2025-08-04,2764.3,Cancelled,2024-03-01
POL4093,CUST4591,AG1486,PRD1021,2024-03-11,2026-01-16,1781.52,Cancelled,2024-03-01
POL4094,CUST4046,AG1154,PRD1046,2023-11-13,2026-03-19,3865.12,Cancelled,2024-03-01
POL4095,CUST2902,AG1031,PRD1002,2023-09-09,2026-03-25,937.42,Active,2024-03-01
POL4096,CUST137,AG1210,PRD1049,2023-12-25,2026-01-30,844.2,Cancelled,2024-03-01
POL4097,CUST3958,AG1458,PRD1026,2024-03-03,2025-11-12,4104.76,Cancelled,2024-03-01
POL4098,CUST1889,AG1060,PRD1004,2024-03-08,2025-06-19,3573.22,Cancelled,2024-03-01
POL4099,CUST4156,AG1346,PRD1022,2023-11-10,2026-03-01,4302.98,Cancelled,2024-03-01
POL4100,CUST74,AG1336,PRD1029,2024-04-20,2026-05-09,940.99,Active,2024-03-01
POL4101,CUST4761,AG1329,PRD1031,2023-06-29,2025-12-31,1239.8,Cancelled,2024-03-01
POL4102,CUST944,AG1322,PRD1008,2023-12-30,2026-03-08,1450.57,Cancelled,2024-03-01
POL4103,CUST4925,AG1213,PRD1004,2023-12-12,2026-03-01,2261.45,Expired,2024-03-01
POL4104,CUST1751,AG1114,PRD1017,2023-10-09,2026-04-25,2015.03,Expired,2024-03-01
POL4105,CUST2840,AG1458,PRD1021,2023-12-19,2026-01-11,3525.74,,2024-03-01
POL4106,CUST489,AG1338,PRD1004,2023-10-16,2025-10-12,947.12,Active,2024-03-01
POL4107,CUST4593,AG1457,PRD1010,2023-09-23,2025-06-14,3219.14,Active,2024-03-01
POL4108,CUST240,AG1023,PRD1050,2023-12-13,2026-03-03,826.22,Cancelled,2024-03-01
POL4109,CUST429,AG1173,PRD1044,2024-04-07,2026-04-08,1513.08,Expired,2024-03-01
POL4110,CUST1380,AG1176,PRD1050,2023-09-08,2025-11-01,1346.93,Expired,2024-03-01
POL4111,CUST2614,AG1416,PRD1027,2023-06-22,2026-01-17,1041.71,Expired,2024-03-01
POL4112,CUST647,AG1271,PRD1022,2023-06-27,2026-03-06,736.7,Active,2024-03-01
POL4113,CUST4611,AG1164,PRD1041,2024-04-09,2026-03-14,2134.1,Expired,2024-03-01
POL4114,CUST899,AG1053,PRD1036,2023-09-29,2025-08-14,734.47,Expired,2024-03-01
POL4115,CUST720,AG1408,PRD1043,2023-10-23,2026-03-02,1456.92,,2024-03-01
POL4116,CUST4781,AG1017,PRD1027,2024-04-02,2026-04-03,2709.31,Active,2024-03-01
POL4117,CUST4048,AG1167,PRD1041,2024-03-28,2026-03-18,738.92,Cancelled,2024-03-01
POL4118,CUST728,AG1157,PRD1037,2024-05-14,2026-04-27,3925.95,Active,2024-03-01
POL4119,CUST4952,AG1293,PRD1035,2024-04-13,2026-01-30,889.82,Expired,2024-03-01
POL4120,CUST2582,AG1269,PRD1014,2023-10-06,2026-02-03,1761.74,Active,2024-03-01
POL4121,CUST3800,AG1181,PRD1024,2023-09-04,2026-04-10,1472.12,Cancelled,2024-03-01
POL4122,CUST4067,AG1477,PRD1001,2024-01-30,2026-05-13,3402.52,Active,2024-03-01
POL4123,CUST651,AG1119,PRD1012,2023-12-14,2026-02-11,4464.4,Active,2024-03-01
POL4124,CUST3733,AG1171,PRD1018,2023-06-27,2025-12-01,2227.81,Cancelled,2024-03-01
POL4125,CUST4815,AG1432,PRD1007,2024-05-21,2025-10-31,4111.32,Cancelled,2024-03-01
POL4126,CUST3949,AG1009,PRD1026,2024-02-19,2025-10-16,1882.55,Cancelled,2024-03-01
POL4127,CUST2538,AG1240,PRD1038,2024-02-14,2025-10-03,3667.52,Active,2024-03-01
POL4128,CUST2915,AG1242,PRD1023,2024-04-17,2026-02-27,4922.96,Active,2024-03-01
POL4129,CUST276,AG1465,PRD1032,2024-01-15,2026-02-19,4437.78,Expired,2024-03-01
POL4130,CUST550,AG1113,PRD1043,2024-02-22,2026-01-21,4086.74,Expired,2024-03-01
POL4131,CUST1283,AG1323,PRD1050,2024-03-25,2026-01-03,893.88,Expired,2024-03-01
POL4132,CUST1343,AG1028,PRD1011,2023-11-25,2025-10-31,1062.31,Active,2024-03-01
POL4133,CUST68,AG1492,PRD1016,2023-12-19,2025-10-13,1963.33,Cancelled,2024-03-01
POL4134,CUST821,AG1089,PRD1002,2023-10-03,2025-09-18,789.96,Cancelled,2024-03-01
POL4135,CUST2905,AG1066,PRD1038,2023-06-25,2025-10-23,1925.77,Expired,2024-03-01
POL4136,CUST539,AG1379,PRD1036,2024-03-08,2026-01-08,4551.96,Cancelled,2024-03-01
POL4137,CUST2538,AG1181,PRD1007,2024-02-04,2026-06-01,805.87,Cancelled,2024-03-01
POL4138,CUST1768,AG1479,PRD1036,2024-05-17,2025-07-16,2836.46,Active,2024-03-01
POL4139,CUST1292,AG1435,PRD1029,2023-10-12,2025-11-21,3904.09,Cancelled,2024-03-01
POL4140,CUST1719,AG1130,PRD1029,2024-03-29,2025-07-15,3827.49,Expired,2024-03-01
POL4141,CUST4711,AG1215,PRD1033,2023-07-05,2025-09-29,2036.42,Expired,2024-03-01
POL4142,CUST725,AG1449,PRD1017,2023-10-03,2025-09-21,4318.21,Active,2024-03-01
POL4143,CUST1378,AG1326,PRD1028,2023-09-15,2025-11-02,2987.61,Cancelled,2024-03-01
POL4144,CUST90,AG1113,PRD1009,2024-04-17,2025-07-03,1071.19,Active,2024-03-01
POL4145,CUST4211,AG1277,PRD1034,2023-08-10,2026-03-04,1763.09,Cancelled,2024-03-01
POL4146,CUST2198,AG1358,PRD1050,2023-10-23,2026-01-23,1303.81,Expired,2024-03-01
POL4147,CUST3059,AG1227,PRD1018,2023-12-17,2025-11-09,4986.18,Active,2024-03-01
POL4148,CUST1788,AG1368,PRD1010,2023-09-20,2026-02-11,2554.37,Cancelled,2024-03-01
POL4149,CUST3799,AG1061,PRD1035,2024-04-17,2025-12-06,2504.63,Expired,2024-03-01
POL4150,CUST2772,AG1361,PRD1015,2023-09-26,2025-08-25,3212.72,Cancelled,2024-03-01
POL4151,CUST581,AG1484,PRD1032,2024-05-29,2026-02-22,1911.83,Cancelled,2024-03-01
POL4152,CUST371,AG1121,PRD1050,2023-08-31,2026-05-03,1524.39,Active,2024-03-01
POL4153,CUST1480,AG1081,PRD1038,2023-08-30,2025-11-15,2203.13,Cancelled,2024-03-01
POL4154,CUST4973,AG1163,PRD1006,2024-05-29,2025-11-15,2640.06,Expired,2024-03-01
POL4155,CUST3010,AG1390,PRD1050,2024-02-08,2025-12-05,3472.03,Expired,2024-03-01
POL4156,CUST3793,AG1394,PRD1030,2023-10-01,2025-09-14,929.78,Cancelled,2024-03-01
POL4157,CUST2936,AG1068,PRD1050,2023-07-28,2025-08-25,2680.48,Cancelled,2024-03-01
POL4158,CUST4372,AG1200,PRD1044,2024-02-14,2025-11-15,584.59,Expired,2024-03-01
POL4159,CUST3859,AG1360,PRD1016,2023-12-11,2026-01-10,900.14,Cancelled,2024-03-01
POL4160,CUST1650,AG1238,PRD1022,2023-08-22,2025-07-21,4586.22,Expired,2024-03-01
POL4161,CUST1672,AG1099,PRD1012,2024-05-01,2025-06-25,4183.74,Cancelled,2024-03-01
POL4162,CUST2246,AG1442,PRD1039,2023-11-25,2025-09-29,2276.69,Active,2024-03-01
POL4163,CUST4556,AG1238,PRD1050,2023-12-20,2025-06-07,3305.84,Cancelled,2024-03-01
POL4164,CUST2010,AG1449,PRD1049,2023-11-05,2025-11-25,924.88,Expired,2024-03-01
POL4165,CUST3620,AG1184,PRD1002,2023-09-11,2025-09-14,3455.0,Active,2024-03-01
POL4166,CUST3840,AG1259,PRD1040,2023-10-08,2026-03-26,922.96,Active,2024-03-01
POL4167,CUST54,AG1407,PRD1046,2024-05-23,2025-12-17,1843.21,Active,2024-03-01
POL4168,CUST3175,AG1482,PRD1022,2024-01-14,2025-06-20,2079.01,Active,2024-03-01
POL4169,CUST2723,AG1154,PRD1031,2024-04-10,2025-09-18,3217.19,Cancelled,2024-03-01
POL4170,CUST4649,AG1062,PRD1020,2024-02-14,2025-09-14,1444.33,Expired,2024-03-01
POL4171,CUST4438,AG1399,PRD1030,2024-05-14,2026-01-25,2650.64,Active,2024-03-01
POL4172,CUST630,AG1247,PRD1013,2024-03-29,2026-02-21,2573.95,Cancelled,2024-03-01
POL4173,CUST4120,AG1353,PRD1013,2023-12-23,2025-07-15,4777.5,Expired,2024-03-01
POL4174,CUST985,AG1211,PRD1006,2023-11-30,2025-11-24,4301.93,Active,2024-03-01
